Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
97,drone_9,11.946,3.424,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_0,7.155,2.353,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_1,9.485,1.700,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_2,4.496,11.255,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_3,11.834,4.378,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_4,6.149,10.279,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_5,5.155,3.193,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_6,5.311,10.599,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_7,7.339,9.042,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_8,6.698,9.624,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
98,drone_9,12.068,3.546,11.875,5.384,"0.3686043798946983,2.7645719194819933,0.28737309087762275;4.363664429864609,14.26232874068557,0.22327458911609002;16.48049529568254,9.985477841864908,1.83616372802423;7.64278404958813,14.30600341164598,0.44558374195881073;10.03670233705595,11.73185004596774,1.2514627346676708;11.96361167826899,14.422475520787449,1.9154158337580456;8.166367923237983,10.628300197519517,1.3048885325264046;0.7353031212096891,1.3183045261011475,0.40213573044841044;16.48193677951837,4.807908627079041,0.8571188987914725;8.513352561191887,8.385593385975461,0.9472492481133772;6.990440793408622,5.332773625994456,2.209657609385166;2.160903175202727,4.695098686052184,0.415292909266273;3.31395893715377,12.744485625011443,1.0176468505538634;8.339158911195756,2.324897507389542,0.6445850183374628;5.127142850423349,7.788080424541317,1.983089783759346;3.6106399572887486,6.592420073471174,0.4377744857687886;8.06791023495423,13.741172042053597,0.664712706124624;17.665850729102708,16.86125465945739,1.3062642458777414;16.771755191180098,15.785339361754255,1.205091520839974;12.347175683652633,17.477601522523102,1.3337204512549483;4.317325064538875,16.611355901011933,2.336190632571186;8.073885398490795,6.238258612779088,1.3524033883495856;7.528268416631658,12.538719357737897,2.2738332827000276;14.88896481468825,7.704674561514033,1.0917907374807303;8.9898211758311,12.46450236177387,0.45188417529859626;17.465112024318326,8.999356719751443,1.8744912522563246"
