Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
330,drone_6,7.184,16.680,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
331,drone_6,7.129,16.686,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
332,drone_6,7.175,16.592,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
333,drone_6,7.320,16.598,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
334,drone_6,7.503,16.677,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
335,drone_6,7.587,16.657,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
336,drone_6,7.571,16.536,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
337,drone_6,7.454,16.515,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
338,drone_6,7.438,16.595,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
339,drone_6,7.521,16.774,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
340,drone_6,7.505,16.854,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
341,drone_6,7.388,16.833,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
342,drone_6,7.214,16.736,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
343,drone_6,7.139,16.738,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
344,drone_6,7.164,16.641,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
345,drone_6,7.290,16.644,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
