Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
14,drone_3,14.1290,5.8875,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
14,drone_7,-100.0000,-100.0000,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
14,drone_8,12.4671,8.1768,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
14,drone_9,12.9898,8.0172,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
15,drone_0,13.3240,8.2535,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
15,drone_1,13.3693,7.2423,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
15,drone_2,13.3399,6.4331,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
15,drone_3,14.2704,5.7461,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
15,drone_8,-100.0000,-100.0000,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
15,drone_9,13.1010,7.9060,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
16,drone_0,13.4546,8.1229,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
16,drone_1,13.4898,7.1218,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
16,drone_2,13.4705,6.3025,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
16,drone_3,14.4119,5.6047,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
16,drone_9,-100.0000,-100.0000,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
17,drone_0,-100.0000,-100.0000,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
17,drone_1,13.6204,6.9913,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
17,drone_2,13.6010,6.1720,2.4946,13.7380,"1.156,3.122,1.303;19.235,7.770,0.863;15.055,12.653,1.739;18.218,15.543,2.280;12.421,2.954,0.407;4.846,17.801,0.491;19.260,11.585,0.367;17.267,10.161,0.850;6.938,11.486,0.233;7.523,9.694,0.262;5.454,9.040,0.404;19.405,2.807,0.268;9.428,15.920,0.394;18.417,2.576,0.840;9.869,16.056,1.044;11.153,17.629,0.906;12.369,16.774,0.249;1.281,0.850,1.249;18.615,4.503,0.737;19.508,3.622,0.708;9.055,12.226,0.301;7.677,12.874,0.783;4.175,11.871,0.256;18.815,7.820,0.710;9.348,16.945,0.320;17.676,4.874,0.494;19.120,8.650,0.831;6.596,17.537,1.517;17.588,5.440,1.157;3.808,5.539,0.452;19.185,5.109,0.378;18.943,1.278,0.379;5.504,10.369,0.249;5.235,3.746,0.219;19.329,0.926,0.366;19.697,0.762,0.490;13.628,14.270,0.406;13.553,12.756,0.456;14.454,10.974,1.371;1.247,17.700,0.492;19.580,1.841,0.498;1.307,6.540,0.433;9.844,19.006,0.399;9.307,2.267,0.251;2.003,2.514,0.430;4.772,18.271,0.414;16.771,19.249,0.989;7.852,15.075,1.277;3.713,17.123,0.206;10.252,19.535,0.412;10.462,5.097,1.162;18.543,8.564,2.344;6.062,6.712,2.011;8.278,16.609,1.557;17.971,13.857,2.292;4.499,4.872,1.111;12.184,17.466,0.659;4.470,3.939,0.388;13.469,2.842,0.860;13.827,4.929,1.255;1.621,6.247,1.998"
