Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
43,drone_2,6.171,14.559,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_3,9.777,8.021,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_4,8.726,12.274,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_5,10.107,10.374,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_6,9.776,11.704,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_7,7.418,13.339,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_8,10.485,9.510,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
43,drone_9,3.584,9.918,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
44,drone_0,9.625,11.246,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
44,drone_1,8.189,6.874,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
44,drone_2,5.988,14.641,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
44,drone_3,9.725,8.214,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
44,drone_4,8.584,12.416,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573;12.868705200925238,7.168730423324576,1.3727768856215494;17.614997541615985,5.415089615928353,1.7589951303519396"
