Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
32,drone_5,4.759,6.709,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
32,drone_6,5.479,4.905,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
32,drone_7,5.527,6.555,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
32,drone_8,7.652,6.003,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
32,drone_9,5.793,8.272,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
33,drone_0,6.506,7.793,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
33,drone_1,6.663,5.898,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
33,drone_2,7.157,6.603,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
33,drone_3,6.376,6.805,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
33,drone_4,4.548,4.592,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
33,drone_5,4.637,6.587,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
