Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
58,drone_0,2.517,4.637,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
58,drone_1,3.157,4.245,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
58,drone_2,2.091,4.081,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
58,drone_3,3.326,5.624,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
58,drone_5,3.145,5.100,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
58,drone_7,1.802,4.745,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
58,drone_9,1.613,5.701,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_0,2.593,4.558,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_1,-100.000,-100.000,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_2,-100.000,-100.000,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_3,3.385,5.462,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_5,3.225,5.000,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_7,1.861,4.632,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
59,drone_9,1.610,5.501,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
60,drone_0,2.697,4.453,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
60,drone_3,3.543,5.400,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
60,drone_5,3.324,4.890,2.744,3.559,"10.420796781253886,6.683378493688323,0.46328134316599057;9.978187577797128,11.682222987486007,1.0524610207274154;4.108342423872166,17.921448863753387,0.7291436901532483;1.9300258732616993,18.624181140082136,0.3065788928304081;18.378978561224773,5.4537907974987005,0.4773924660363688;7.171263687247482,8.09218739164043,2.28634150181472;5.859801109045408,5.718587214231767,0.88926970339868;14.737409507689504,9.918717901627812,1.2667844963940715;12.351276426948775,13.724482642984412,0.44066025721350516;17.752901950826253,7.3043412681496065,2.114545309085915;12.55878087663763,16.35121172610643,2.3925978991259127;9.118068341356837,8.128790583012842,1.364003762177094;10.284234735973833,16.95501070440974,1.3325671104182115;1.9514561801638135,18.613774499077262,1.1520208787036768;13.695655169490648,11.794537676567694,0.26683554424423267;17.46422217969469,16.201287182620174,2.3381363943072584"
