Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
43,drone_6,8.921,1.273,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
43,drone_7,7.058,1.378,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
43,drone_8,8.793,2.579,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
43,drone_9,9.240,2.065,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_1,7.534,1.653,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_2,6.347,1.190,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_4,7.982,2.233,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_5,9.390,2.934,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_6,9.089,1.311,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_7,7.177,1.291,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_8,8.884,2.490,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
44,drone_9,9.341,1.988,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
45,drone_1,7.646,1.556,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
45,drone_2,6.408,1.214,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
45,drone_4,8.076,2.118,10.066,1.273,"0.5496450590311545,13.641692317504209,0.35643698234125565;3.4238567532870086,17.05461532904556,1.1661592709975002;12.72469918321515,15.0087612827738,0.39992184634193895;3.7505935481873465,12.59030988622932,1.1504024533801873;19.397675790957628,0.9870257610237012,0.43460392089774835;5.546353250000948,9.922051388921563,1.130044451921982;9.716338746267471,15.889458404920182,1.0348562345372;15.45236334563888,4.901775908441337,0.2601052331945556;11.312637503370578,16.14669322261015,1.511592750134494;16.6642949673312,17.54241501273468,2.2330689215202835;12.119584992433829,11.175364866112822,1.9882678331774675;14.311336775425868,15.680121851510858,1.277746064727034;8.220566410837932,13.076469589275664,1.2188763330103463;11.198977084379385,16.83975894551912,0.3189413939890986;9.798135957793082,5.877886443749224,1.1394427316347988;1.5115721606269377,18.863690644578703,0.387066333161174;15.241018221052077,5.636156376791824,2.354316606190184"
