Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
36,drone_6,13.924,14.005,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
36,drone_7,11.436,9.745,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
36,drone_8,8.374,7.385,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
36,drone_9,12.848,7.972,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_0,13.390,13.182,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_1,9.472,6.083,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_2,11.544,6.351,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_3,9.325,12.074,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_4,12.598,7.372,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_5,14.316,13.079,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_6,13.802,13.883,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_7,11.294,9.604,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
37,drone_8,8.302,7.198,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
