Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
472,drone_1,16.472,9.334,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
472,drone_5,15.581,8.691,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
473,drone_1,16.410,9.317,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
473,drone_5,15.590,8.620,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
474,drone_1,16.247,9.400,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
474,drone_5,15.499,8.649,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
475,drone_1,16.185,9.383,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
475,drone_5,15.509,8.578,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
476,drone_1,16.223,9.266,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
476,drone_5,15.618,8.607,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
477,drone_1,16.160,9.249,4.241,3.456,"7.290879511228151,17.889484274752512,0.4632695126627445;15.103163686944983,6.599686291392778,0.4324925790565513;14.186157051713483,2.202367176387452,1.130280140418157;0.5929031814250028,6.474208134954389,0.41558275608309675;4.574293472120296,17.74716668485597,1.593608603943192;13.954292079834339,18.34376571741602,0.28476029528956354;6.613256473720582,13.659701931104834,2.352739222767619;9.38390533629684,19.41310251952772,0.2619289077713869;18.223699827254098,13.034966210133884,0.999118782480088;10.863706234213568,6.4055313623615735,0.21974354425382422;6.51566466508152,11.6954608212917,1.2652616684991425;9.988492498745225,17.176225192817984,1.87739545469636;17.764467766127094,15.160679235986798,0.24836549657767112;12.837925665026871,7.495645066059003,2.475665221312052;17.4153633643917,6.512038333140119,2.4004166475786683;14.858905236930042,18.02706606131971,1.3730775901760983;18.297570020648795,17.404172309889898,0.9644912866320738;16.827066309080557,14.827869276497944,0.2776360791679203;14.892220403463803,5.1299578481612915,0.6012882317764972;13.722252443260926,11.133468654297479,2.4723565748196212;12.085176697076557,6.025798155533076,1.1638238906702838;9.742181302487563,2.5395445267162744,0.4207166170656973;6.077531578033219,12.371741009922271,0.7454146224011989;11.610777840304351,15.791454465260887,0.8003596271302138;6.68169010805837,12.920393297492598,2.1629922797638175"
