Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
38,drone_8,9.438,14.486,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
38,drone_9,7.309,13.998,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_0,9.134,6.722,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_1,13.134,13.480,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_2,16.327,11.338,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_3,6.703,14.329,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_4,15.490,11.420,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_5,8.701,15.337,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_6,15.992,11.578,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_7,7.849,12.779,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_8,9.625,14.415,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
39,drone_9,7.431,13.877,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
40,drone_0,9.131,6.686,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
