Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
77,drone_1,4.126,6.236,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
77,drone_2,10.691,9.924,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
77,drone_3,8.622,7.137,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
77,drone_5,6.262,6.057,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
77,drone_7,5.802,10.176,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
77,drone_8,4.314,8.623,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
77,drone_9,7.430,7.648,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_1,-100.000,-100.000,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_2,10.558,9.774,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_3,8.480,6.996,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_5,6.074,5.989,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_7,5.665,10.030,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_8,4.206,8.455,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
78,drone_9,7.253,7.556,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
79,drone_2,10.421,9.628,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
79,drone_3,8.339,6.855,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
79,drone_5,5.899,5.893,4.038,5.303,"4.661257515732459,12.361837983923449,1.6048794327275095;16.686160703536657,15.532172875898436,1.1561119457362956;10.288743890754635,3.0546670545569055,0.2065405437588049;17.798759579367907,8.80342341208643,1.7671899965445026;5.778991533263226,14.039192251801198,0.9452970584290306;13.001461120595238,17.50011359399871,2.038378088487343;10.531174768303202,16.482103973702337,0.3015788370711879;13.93518704401211,9.50679493234607,0.4276219756011418;13.923095291383614,6.8098033785902725,0.9164322426643065;15.58683945833203,17.797627722871084,0.4643487571987207;15.980731754589378,3.2529396997398914,0.7313204971350885;13.965590663086841,4.1069644003112415,1.3172393297658143;1.2159522468845785,7.333438911617583,0.8938080411366505;2.560843249006439,15.590014374013775,2.4599813840720426;15.734301108908364,8.663623900035564,0.7097788932207452;8.807072105685117,11.581963849763147,1.9780234941182184"
