Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
498,drone_8,8.846,14.131,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
499,drone_1,7.544,15.545,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
499,drone_5,8.003,14.826,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
499,drone_6,9.380,13.555,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
499,drone_7,8.669,13.380,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
499,drone_8,8.788,14.115,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
500,drone_1,7.438,15.681,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
500,drone_5,7.991,14.798,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
500,drone_6,9.323,13.594,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
500,drone_7,8.629,13.415,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
500,drone_8,8.658,14.185,14.790,14.959,"10.73451927950718,14.034409258341553,1.0599515069510193;7.613680853373093,18.36853152644255,1.582746456140497;7.28569736297485,4.037999827322616,1.2947907222183206;10.31432618538835,11.999248156996726,1.3366760860855305;3.7490223034552854,9.930053968349961,0.2753242032383883;2.6720894075528436,13.965235321665856,0.7995693272180062;10.468556395466535,9.817248959913844,1.8575118867199913;4.076832168309756,17.46391472514815,0.27347311567370264;9.893867251938953,15.92887757326498,1.6590632291443075;1.0656716300834932,6.461315188627066,0.37434533310477175;17.614833050522517,11.563833352713438,1.1001132898799357;7.539985177821305,2.6215186586323758,0.3959164656118247;5.599434388224002,6.984890684386867,0.6158670936967632;13.7436848369322,1.840053199289236,0.43080661450845725;8.86686727192737,17.120905403739886,1.2988636475753679;7.149323644002742,13.110092554188846,0.8325895032739794;16.367299923110135,7.452062299833258,0.8443888973392015;3.8223499563954766,17.551427302020386,0.26182114582308363;4.962879821202162,14.88974430541857,1.2010894119527435;1.3441886730383372,9.592258065466762,1.3367559448082809;12.712271530577997,9.888330745600408,1.3572504823320732;1.1948907030736433,2.419612040972149,0.23409671090761475;7.240148799838715,10.411735903128989,0.3216004047682187;13.119001511120684,5.868969041268766,0.6591219026559056;5.245828862969619,18.985453156724336,0.3995582318237504;8.692327336376522,2.655229255546315,1.7087856397624268"
