Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
16,drone_9,7.0207,13.7211,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_0,12.5002,6.0752,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_2,10.4548,17.6225,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_3,11.2881,9.4116,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_5,8.2088,16.1934,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_6,15.6996,10.4416,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_8,10.7859,16.3025,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
17,drone_9,7.2207,13.7214,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_0,12.6171,6.2375,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_2,10.6311,17.7170,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_3,11.4618,9.5107,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_5,8.3830,16.2917,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_6,15.7301,10.6392,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_8,10.9382,16.4321,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
18,drone_9,7.4207,13.7229,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
19,drone_0,12.7415,6.3941,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
19,drone_2,10.8088,17.8088,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
19,drone_3,11.6375,9.6063,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
19,drone_5,8.5572,16.3899,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
19,drone_6,15.7697,10.8353,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
